ITEM: TIMESTEP
10000000
ITEM: NUMBER OF ATOMS
6086
ITEM: BOX BOUNDS pp pp pp
-29.5011 29.5011
-29.5011 29.5011
-29.5011 29.5011
ITEM: ATOMS id mol type x y z 
3542 26 3 1.0243 9.64965 -2.50253 
654 3 4 0.429981 9.88762 -2.24137 
949 5 3 0.178779 10.2005 -2.91635 
626 3 2 0.249238 10.171 -3.65353 
952 5 2 3.94839 10.4273 -2.82744 
919 5 2 3.62158 9.60942 -2.59405 
951 5 2 2.27862 9.99863 -2.64555 
1010 5 3 2.56521 10.4061 -3.5957 
2706 19 1 3.03682 10.3052 -3.16557 
5555 40 3 5.74356 9.5059 -3.46673 
5556 40 3 5.92508 9.7677 -3.42149 
1013 5 5 4.24457 10.4348 -3.11916 
5557 40 2 6.77325 10.323 -2.80016 
958 5 2 8.44267 9.71432 -2.63298 
999 5 3 9.94121 9.83121 -3.73936 
1000 5 3 9.46467 9.76787 -3.92691 
997 5 3 10.113 10.3331 -2.18038 
230 1 2 12.2734 8.48291 -3.20087 
998 5 2 11.0749 9.55202 -2.97598 
628 3 3 0.342442 10.6634 -2.54779 
3543 26 3 1.61243 12.2845 -3.17357 
3545 26 2 1.55763 12.1952 -2.99827 
950 5 3 1.588 10.7192 -2.78852 
3004 23 2 3.2969 12.5609 -2.75069 
918 5 3 3.60382 10.6354 -2.40907 
1011 5 3 2.92597 11.5925 -3.82022 
1012 5 3 3.08022 11.4547 -3.73891 
907 5 3 3.55363 12.5152 -2.49309 
954 5 2 6.1218 11.7814 -4.09101 
1138 6 3 4.654 11.0357 -3.7521 
1142 6 3 4.97196 11.4296 -3.86884 
1144 6 2 4.50509 12.312 -3.12824 
1143 6 3 4.58014 11.6051 -4.00688 
953 5 2 4.65837 10.8019 -3.5629 
910 5 3 4.47647 11.1624 -2.56832 
955 5 2 6.48836 12.0339 -2.97588 
1150 6 3 7.14503 10.6476 -4.14125 
1149 6 3 7.64596 10.9676 -3.46301 
1151 6 2 8.32919 10.7535 -3.99785 
957 5 2 6.40975 10.8406 -2.63915 
956 5 2 6.4793 10.7162 -2.76677 
3002 23 3 1.76886 13.6862 -3.80693 
3546 26 2 1.91588 14.7081 -2.21902 
640 3 3 0.488728 14.6473 -2.59261 
639 3 2 0.716258 13.4261 -2.44247 
3547 26 2 0.825372 14.4564 -3.70592 
3001 23 2 1.35129 13.0827 -3.82806 
908 5 3 3.88091 13.6018 -2.88911 
3544 26 3 2.1207 12.6988 -2.88945 
906 5 3 3.44203 12.839 -2.13417 
3003 23 3 2.20247 13.4347 -3.79512 
1140 6 2 4.30337 13.8048 -3.64474 
909 5 3 4.65488 13.0404 -3.03723 
643 3 2 0.89575 15.6778 -2.72086 
3005 23 4 3.84723 15.1772 -2.44248 
265 2 2 0.381304 0.152602 -1.73107 
5907 45 2 2.00749 0.75623 -0.743215 
5906 45 3 1.88302 0.6502 -0.937719 
264 2 3 0.333703 0.153956 -1.60145 
5905 45 2 2.32945 1.50191 -0.181063 
3497 25 2 3.12085 1.04344 -0.664196 
266 2 3 2.23084 0.492038 -1.64546 
2501 17 2 2.45275 1.1562 -1.58254 
3500 25 2 3.7753 1.18154 -0.796482 
2576 17 1 6.14757 2.0715 -0.441683 
2574 17 2 4.69021 0.0854467 -0.468051 
3501 25 2 5.37769 0.541867 -1.33306 
5709 42 1 4.92599 1.74831 -1.20744 
3472 25 2 6.77829 0.407451 -0.561094 
3470 25 2 6.98743 0.729679 -1.05289 
3492 25 3 6.55136 0.371541 -0.120248 
5390 38 1 7.81165 0.667925 -0.47807 
212 1 2 8.93632 1.61941 -1.86169 
211 1 3 9.14227 1.54277 -1.16017 
5392 38 2 9.82784 0.43622 -1.16711 
3477 25 2 9.38385 0.55994 -0.144361 
2493 16 2 10.16 1.33588 -1.00877 
3476 25 3 8.72205 0.451483 -0.625886 
215 1 2 10.5606 1.96245 -1.05803 
2492 16 3 11.3937 1.10243 -0.151652 
174 1 2 11.0885 1.59531 -1.7248 
2800 21 3 14.5309 1.88557 -1.44713 
2801 21 3 14.1009 1.42046 -1.49826 
2491 16 3 12.8702 0.222101 -1.32414 
618 3 2 3.14114 4.16845 -0.633453 
269 2 3 3.47386 3.53236 -0.67927 
271 2 3 3.60783 2.8372 -1.91647 
268 2 3 3.85668 2.86896 -1.08922 
615 3 5 3.09007 4.06454 -0.64626 
270 2 2 3.9027 3.0423 -0.116638 
206 1 2 6.60459 3.60399 -0.840194 
209 1 3 8.22709 2.47009 -1.64123 
3507 25 3 8.10479 3.27554 -0.344555 
208 1 2 7.57972 3.82275 -1.47155 
3508 25 2 8.30637 2.12184 -0.703484 
5708 42 1 8.28545 2.86112 -0.275061 
210 1 2 9.74146 2.25999 -1.74424 
190 1 3 11.5562 4.01237 -0.11309 
192 1 3 12.537 3.88444 -0.0278759 
2445 16 3 11.4827 3.51405 -0.152975 
191 1 3 11.6069 3.53896 -0.0909642 
184 1 2 11.7856 4.12572 -2.09103 
2446 16 3 12.094 2.31941 -0.937335 
984 5 3 13.5679 4.05021 -0.825356 
183 1 2 13.3385 4.14749 -1.94973 
182 1 2 15.8653 2.88651 -0.598644 
181 1 2 15.5926 3.41041 -0.00586734 
979 5 2 15.9183 3.94806 -0.486703 
620 3 2 2.51125 6.05909 -1.38093 
619 3 3 3.27419 4.86595 -0.304406 
532 3 4 3.78903 4.28621 -1.31069 
614 3 2 3.50371 4.26167 -0.0674355 
531 3 2 3.23079 4.52638 -1.79918 
5570 40 2 6.1392 5.95169 -0.316992 
2701 19 2 6.12953 6.20195 -0.555023 
613 3 2 4.8104 4.94458 -1.65362 
99 1 3 4.84898 6.08538 -0.0940942 
2700 19 1 5.88188 6.24458 -0.779625 
94 1 4 6.85073 5.50035 -1.93103 
5573 40 1 6.92594 4.69427 -0.298696 
185 1 2 11.4014 4.59539 -1.2788 
188 1 3 12.6092 5.52182 -1.36872 
981 5 3 13.281 4.60554 -0.155405 
976 5 2 13.7256 6.01089 -1.42819 
983 5 3 13.6129 4.84359 -0.132017 
977 5 2 15.2188 5.65749 -1.03596 
96 1 3 5.22654 6.70146 -0.114728 
2696 19 3 4.74599 8.01994 -1.25618 
2699 19 2 5.39836 7.36712 -1.85372 
100 1 3 5.18163 6.9041 -1.73839 
2695 19 2 5.43034 8.1817 -0.340617 
2698 19 2 4.92902 6.6987 -1.86513 
5569 40 5 5.05644 8.23086 -0.76235 
95 1 2 6.5782 8.10107 -1.93952 
20 1 2 7.72668 7.05889 -1.54038 
961 5 2 7.81948 6.99217 -0.486051 
960 5 2 7.02508 8.16852 -2.00319 
5562 40 1 7.18806 7.40606 -1.13485 
5564 40 2 6.489 8.04906 -1.15745 
5563 40 1 6.94995 8.33352 -0.312101 
5559 40 1 7.91782 7.59979 -1.99797 
237 1 2 9.39474 6.89822 -1.8281 
990 5 3 10.8891 8.11479 -0.199069 
973 5 3 12.9161 7.40453 -0.801348 
974 5 3 12.8551 7.59627 -1.59844 
656 3 3 0.513757 10.4091 -1.68577 
657 3 3 0.709698 10.198 -0.771861 
2975 23 3 0.551079 10.3761 -0.302866 
2974 23 3 0.35628 10.4014 -0.00379902 
655 3 3 1.38313 10.3381 -1.55264 
247 1 2 0.903656 8.80908 -1.88473 
2712 19 2 1.19329 8.52451 -0.561105 
2707 19 5 3.59611 8.45076 -0.657831 
1014 5 2 3.45118 10.137 -2.09395 
2702 19 2 3.58182 9.69883 -0.838895 
2697 19 3 4.65553 8.58284 -1.08769 
5568 40 2 6.14006 9.1745 -0.112359 
5567 40 3 7.21205 9.96483 -0.980764 
963 5 2 8.31592 9.13782 -0.466352 
5558 40 2 7.18521 9.45344 -1.38261 
5566 40 3 6.76602 10.1876 -1.58551 
967 5 3 10.518 10.249 -0.671751 
962 5 2 9.18064 8.58499 -1.6477 
5565 40 3 8.54216 9.71305 -1.04192 
995 5 2 10.2496 9.60063 -1.07446 
992 5 3 11.9529 8.85179 -0.880659 
994 5 2 12.1802 9.84401 -1.11864 
993 5 2 12.8759 9.96908 -0.245247 
653 3 2 0.891434 12.1458 -2.01225 
629 3 2 1.90531 11.3179 -0.935984 
3007 23 3 3.55227 11.4126 -0.718334 
1017 5 2 3.97675 11.7368 -0.415132 
2703 19 2 3.7283 11.1347 -0.925617 
1139 6 8 4.03488 12.5313 -0.826474 
1015 5 2 3.58767 12.046 -0.709971 
903 5 3 5.50622 12.0337 -1.24052 
916 5 2 5.35742 11.8339 -0.193939 
917 5 2 5.27694 11.1854 -0.804523 
902 5 3 5.8667 12.1133 -1.2396 
904 5 3 4.99941 12.2275 -0.945982 
912 5 3 5.06964 11.1304 -0.160652 
3008 23 3 5.00131 11.93 -0.442995 
911 5 3 4.56606 11.3029 -1.53906 
901 5 3 6.24278 12.0118 -0.872569 
965 5 2 8.27364 11.334 -0.826774 
900 5 2 6.47143 12.2854 -0.662655 
898 5 3 8.42836 12.3729 -1.25175 
996 5 3 9.81239 10.9816 -1.85689 
897 5 2 10.6792 12.2503 -0.810701 
633 3 2 0.965756 13.5674 -0.547173 
631 3 2 1.8904 13.1794 -1.15016 
630 3 3 1.62586 13.1508 -1.92546 
637 3 3 0.190138 14.0762 -1.48889 
634 3 2 1.10266 13.9659 -0.80694 
905 5 3 3.38909 13.2487 -2.09924 
3006 23 2 3.00819 13.2817 -0.953157 
1016 5 2 4.46703 13.4644 -0.978831 
899 5 3 7.71155 13.124 -1.0624 
641 3 2 1.46752 15.8252 -1.08386 
642 3 2 2.32261 15.694 -1.28746 
5904 45 2 1.66894 1.86727 0.7359 
5925 45 2 1.8044 0.268813 1.14599 
5924 45 2 0.732502 0.7217 0.96337 
5928 45 3 1.29156 2.04499 0.471433 
5927 45 3 1.75697 0.840264 0.872408 
5002 35 1 0.571496 1.69647 1.62746 
5899 45 1 3.27426 0.649417 1.33274 
5894 45 3 3.39053 1.698 1.8833 
5912 45 3 3.17635 0.715455 0.637435 
3496 25 2 3.8733 1.63911 0.543552 
616 3 2 3.61226 1.19845 0.676998 
5897 45 2 2.52533 0.258231 1.62216 
2582 17 1 5.27294 0.0260959 1.35343 
5913 45 3 4.71029 1.19556 0.839398 
2579 17 5 6.24403 1.61789 1.77048 
3503 25 3 5.35743 0.68133 0.263222 
3493 25 3 5.81481 0.145524 0.164348 
3495 25 2 6.03607 0.459304 0.19465 
2575 17 1 6.26451 1.04494 1.85995 
3504 25 3 6.68388 0.436474 1.14006 
2578 17 2 7.74198 1.04294 2.02434 
201 1 2 7.36764 1.65963 2.04832 
3505 25 3 7.52724 1.82619 0.558742 
1599 9 3 8.9812 0.714111 1.4851 
1600 9 3 9.13967 1.45142 1.80129 
2440 16 1 10.233 0.651699 1.3782 
2499 16 3 10.9819 0.77137 1.62309 
177 1 3 12.5253 1.16969 0.237172 
176 1 3 11.8926 1.65707 0.137854 
2439 16 1 11.2447 1.91963 0.0917658 
2438 16 1 11.326 0.506851 0.818981 
2497 16 2 11.5782 0.755219 0.950249 
175 1 2 11.8068 1.81499 0.0473709 
5902 45 1 1.35484 2.6545 1.12637 
5929 45 2 2.74014 3.67693 0.99735 
2888 23 2 4.04117 3.76674 2.10516 
617 3 2 3.19308 2.34285 0.152835 
5576 40 2 4.95869 2.53513 1.64125 
5574 40 3 5.06331 3.67316 1.51967 
204 1 2 4.33292 2.86406 1.88373 
203 1 2 4.86786 2.31247 1.83436 
202 1 2 5.61308 2.48958 1.68191 
5575 40 3 4.91406 4.12822 1.39831 
3511 25 3 8.2191 3.94493 0.248838 
5578 40 1 6.93492 2.94124 0.891308 
205 1 2 6.63441 2.46878 0.832003 
3506 25 2 7.75504 2.56923 0.389705 
198 1 3 8.1149 3.47048 0.570619 
3509 25 2 8.2388 2.89392 0.701079 
196 1 3 10.1657 2.24441 0.822576 
195 1 3 10.435 2.90144 0.556812 
3510 25 4 9.56433 4.15649 1.57271 
197 1 3 9.51307 2.86263 0.138456 
194 1 2 11.5198 2.80342 0.642519 
980 5 3 14.2759 4.14502 0.284749 
180 1 2 13.5768 3.02015 0.910215 
179 1 3 13.0782 2.65609 0.65914 
178 1 3 12.7555 2.571 0.534127 
985 5 2 13.291 3.59582 0.309237 
681 3 3 0.290989 5.19508 1.88009 
4111 29 3 0.411436 4.40377 1.99773 
98 1 6 4.16248 5.81762 0.812272 
2887 23 3 3.47225 5.11515 1.39089 
5572 40 2 5.1899 6.17119 0.511711 
97 1 2 6.09123 5.61316 0.376175 
5571 40 1 6.88727 5.66354 0.0748111 
3036 23 2 6.59242 5.96345 1.92016 
969 5 2 6.7394 5.44635 0.570049 
3512 25 1 7.68799 4.2446 0.322086 
987 5 3 11.802 5.7053 1.80675 
986 5 3 12.162 5.06387 0.807058 
193 1 5 12.2559 4.35123 0.242074 
189 1 3 12.3641 5.36829 0.00374385 
982 5 3 13.0401 5.13384 0.812893 
978 5 2 15.8997 5.41638 0.225829 
2710 19 1 2.01365 8.17854 0.727464 
1027 5 3 1.3304 8.22469 0.231718 
663 3 2 1.48641 8.27651 2.01614 
665 3 2 2.31983 8.38974 0.836165 
894 5 3 7.00763 8.22484 1.76078 
893 5 2 7.00463 6.63387 1.10665 
892 5 3 7.64251 7.48097 1.40837 
991 5 2 10.1139 8.16189 0.733679 
988 5 3 11.1298 6.95313 0.9254 
989 5 3 10.8914 7.30053 0.869855 
971 5 2 12.5941 7.27429 0.272465 
972 5 2 12.8513 8.32249 0.317878 
1028 5 2 1.1932 8.75549 0.204216 
1026 5 3 1.16425 10.1235 0.490557 
1029 5 3 0.752012 8.78575 1.32304 
1025 5 2 1.00454 10.207 1.7673 
2709 19 1 0.910223 9.2991 1.99282 
658 3 2 1.26071 9.4615 0.637819 
2693 19 3 3.0011 8.80536 2.07882 
2708 19 3 2.8868 10.2927 0.323498 
2694 19 2 4.40863 8.86873 0.32603 
3011 23 3 4.66237 9.48117 0.771701 
666 3 3 4.7304 8.60356 1.25009 
896 5 3 8.08759 9.66114 0.397777 
3028 23 3 6.60367 10.1012 2.09226 
895 5 3 7.02176 9.27593 1.28271 
964 5 5 6.47054 9.3757 0.500551 
966 5 3 8.80488 10.361 0.0463204 
968 5 2 10.5727 9.9445 0.58021 
970 5 2 13.268 9.65858 1.63885 
2972 23 3 1.6712 11.9543 1.14141 
1019 5 3 3.31793 11.0574 1.67815 
1018 5 3 3.87642 12.2177 0.309029 
2971 23 3 2.37829 11.0113 1.53104 
1024 5 1 2.46053 11.4781 1.80975 
2973 23 2 2.1358 11.994 1.84379 
2711 19 1 2.67178 10.8696 1.31133 
3010 23 2 5.04354 11.216 0.570012 
3012 23 3 6.09975 11.8315 1.30463 
914 5 2 5.66595 11.7857 0.97123 
913 5 3 5.54756 10.9122 0.160368 
915 5 2 4.6417 11.9134 0.527632 
3009 23 2 4.54916 12.1623 1.25227 
2959 23 3 0.0548625 13.3133 1.60393 
2935 23 1 3.5723 14.0375 1.05078 
3013 23 3 5.33306 13.2504 2.06139 
2936 23 2 5.81918 13.5086 1.1912 
2772 20 2 0.228655 1.14591 2.60678 
5926 45 2 1.47032 0.559078 2.21336 
5915 45 4 2.53417 1.9154 3.14894 
5895 45 3 2.25128 1.45504 2.56312 
5914 45 2 3.89811 1.66925 2.38737 
2283 14 3 3.97928 1.62944 3.72235 
2285 14 3 3.96201 0.108589 3.74648 
2284 14 3 3.57732 1.34373 3.97104 
5051 35 1 2.60842 1.82459 3.20631 
5898 45 2 3.59439 0.795347 2.65447 
5577 40 6 6.17596 1.33832 2.15236 
2581 17 1 5.27926 0.670496 2.1162 
2577 17 3 6.55955 0.60129 2.15048 
5585 40 1 7.18173 0.0612286 3.80829 
1601 9 3 10.3538 1.34148 2.21263 
3530 25 2 10.0987 0.989447 2.27876 
4902 34 2 10.2096 0.190942 3.08582 
2475 16 2 12.6351 0.375999 4.1915 
1603 9 3 11.6442 1.31882 2.50792 
3533 25 2 11.6507 1.97202 3.47958 
4901 34 2 12.378 0.948917 3.90054 
3534 25 2 10.8724 1.79974 3.17613 
2425 16 2 11.8184 0.0284295 2.7909 
5000 35 1 0.84653 2.49302 3.70926 
5001 35 5 0.840342 2.16635 3.01224 
3664 26 2 0.130869 3.43718 3.99601 
4112 29 2 0.511222 3.85286 2.24918 
5916 45 2 0.849588 2.51775 2.2565 
5903 45 2 1.52855 2.74476 2.11325 
5893 45 3 3.75068 2.39107 2.328 
5892 45 3 4.10268 3.34333 2.78995 
4110 29 2 2.48386 3.00795 3.15188 
4109 29 3 2.79461 2.63597 4.09634 
4858 34 1 4.338 3.22184 4.12693 
5891 45 3 4.56492 3.65575 3.3291 
5890 45 3 4.89629 4.09764 3.86979 
3522 25 3 6.58279 3.77587 3.9086 
3523 25 2 6.81804 3.85647 3.07903 
3518 25 2 7.42003 4.18912 3.71018 
4894 34 3 6.66596 2.59624 3.94098 
4895 34 3 8.37673 2.39637 4.12876 
200 1 3 7.48564 2.58481 2.2094 
199 1 2 8.02223 2.8599 2.79299 
3535 25 5 10.1583 2.71177 2.27684 
2443 16 3 10.3668 4.10387 2.2446 
2442 16 2 10.9009 4.16038 3.39784 
1602 9 3 10.8411 2.20973 2.53008 
1608 9 3 12.1809 3.75278 2.52284 
3532 25 3 11.1228 2.12377 3.0752 
3531 25 2 11.2689 2.53427 2.90377 
1605 9 3 12.8402 2.73824 3.28353 
1604 9 3 13.0898 2.12479 2.78226 
1606 9 3 13.064 2.88904 3.26142 
1607 9 3 13.1906 3.99241 2.16181 
3666 26 2 0.419545 6.03739 3.1424 
2889 23 2 1.82531 4.55936 2.50331 
679 3 2 1.89856 5.13896 2.15844 
2890 23 2 0.137214 5.66823 2.2137 
680 3 3 1.16375 4.88007 2.41341 
677 3 2 2.85426 6.01562 2.40363 
671 3 2 3.30074 5.02409 4.21356 
678 3 5 3.09119 4.62268 2.74031 
676 3 2 2.42644 4.81546 3.40067 
3043 23 3 5.12202 5.34923 3.21291 
3038 23 3 6.88769 5.52375 3.0219 
3515 25 3 9.94617 6.00281 3.40029 
3514 25 3 9.76016 5.83186 3.4301 
1609 9 3 11.8808 5.0144 2.338 
2444 16 1 10.644 4.52046 2.33738 
1613 9 2 12.8108 4.56768 4.09613 
1614 9 2 12.6991 6.27797 2.38312 
2891 23 3 1.58626 6.80487 3.58373 
2892 23 3 1.92109 7.90517 3.60318 
660 3 2 1.61835 7.17288 2.9901 
659 3 3 1.66779 8.20904 2.21687 
662 3 2 2.49613 7.55648 2.55322 
661 3 3 3.02133 8.20356 3.00624 
1637 9 2 3.82659 7.27139 3.61361 
664 3 2 2.96596 8.00204 2.62934 
3042 23 2 5.89493 6.82514 3.07478 
668 3 3 5.14803 6.85969 2.82079 
667 3 2 4.72654 7.82927 2.54581 
669 3 3 5.05583 6.99361 3.45003 
3035 23 2 5.48871 7.19601 2.5323 
1638 9 2 4.52848 7.00181 3.8822 
891 5 3 7.38561 7.78275 2.29197 
3039 23 2 8.20661 6.97551 2.24136 
3041 23 1 8.10068 7.27641 3.06924 
890 5 2 8.05308 7.39059 2.22388 
3034 23 3 6.46031 7.90636 3.9042 
3033 23 3 7.35204 7.57221 3.24382 
889 5 2 8.14242 8.05782 3.4572 
884 5 2 9.36272 8.31399 3.79851 
3513 25 2 8.89048 6.37022 2.13355 
1618 9 3 12.2286 7.89871 3.93012 
1619 9 2 12.393 7.7384 3.20785 
1616 9 2 12.079 8.34046 3.97348 
1615 9 3 12.3204 7.11669 3.22869 
1505 8 2 0.678133 10.2019 3.44612 
2691 19 3 1.55433 9.61902 3.99297 
1506 8 2 0.214272 8.49326 2.80374 
1030 5 3 0.735377 9.93007 2.18262 
1033 5 2 0.0489342 9.2297 3.26631 
1020 5 2 3.04319 10.1195 2.22143 
2692 19 3 2.30311 9.17343 2.87159 
1023 5 1 4.84513 10.1965 4.12601 
1021 5 2 4.89575 10.2818 3.32522 
3032 23 3 7.66346 8.81959 3.25516 
3031 23 3 7.46703 9.39827 3.40036 
3027 23 3 6.51786 10.2797 3.01289 
3030 23 3 7.22098 9.48332 3.22522 
3029 23 3 6.77754 9.38362 2.46531 
885 5 3 8.39281 8.52273 3.43249 
888 5 3 9.55049 8.9094 2.60357 
886 5 3 9.84009 8.59534 3.31171 
887 5 3 9.77466 9.04422 3.2642 
1617 9 3 11.5883 8.4387 3.70728 
1504 8 3 0.373241 10.9531 2.95808 
2969 23 3 1.90253 11.6882 3.75624 
1032 5 7 0.334792 10.629 4.16842 
1031 5 2 0.921917 10.8328 2.89107 
2948 23 3 0.262727 12.084 2.36869 
2970 23 3 2.54231 10.7831 2.2687 
2940 23 2 3.35375 12.5123 3.25452 
3016 23 2 5.11541 11.6108 3.27034 
3014 23 3 5.87732 12.2521 2.66581 
3025 23 3 5.99149 11.3564 3.7681 
3024 23 3 6.66781 11.5673 3.11346 
3026 23 3 6.47982 10.5423 4.0013 
2960 23 2 0.278257 13.2513 3.01173 
2961 23 2 0.964802 13.9092 3.27218 
2962 23 3 1.61718 13.9773 4.03286 
2946 23 3 0.49436 13.76 3.19246 
2963 23 3 1.08954 14.7346 3.76187 
2937 23 3 4.05702 14.0988 2.78416 
2938 23 3 3.4766 13.4818 3.65713 
2942 23 2 3.88232 13.3352 3.57224 
2941 23 2 2.88208 12.8083 2.80286 
2934 23 2 3.92289 12.8221 2.93854 
2943 23 2 3.22148 14.6189 2.73017 
3017 23 3 4.52099 12.7067 2.23745 
2939 23 3 4.24216 13.4145 2.86345 
2933 23 2 4.33329 13.968 3.41163 
3020 23 2 6.42901 13.9745 2.82816 
3022 23 2 6.72251 13.24 3.33445 
3021 23 2 7.16814 13.9257 4.20383 
3023 23 3 7.82225 12.943 2.41307 
3015 23 2 6.35659 12.6562 2.73955 
2964 23 6 1.82917 16.438 3.45492 
2945 23 3 1.24266 14.8493 3.08976 
2944 23 3 2.56618 14.8413 3.05401 
2965 23 2 2.13138 14.9348 3.6828 
3018 23 2 4.58727 14.8123 2.28077 
3019 23 2 6.62027 15.237 2.44154 
5930 46 3 0.269433 0.897752 5.6374 
4999 35 3 0.0556207 1.08003 5.25764 
5054 35 3 2.0375 0.990348 6.09702 
2278 14 2 1.92707 0.584293 5.01632 
5048 35 2 4.17151 0.960096 4.99064 
2280 14 3 2.19413 0.414843 4.29947 
2281 14 3 2.91383 2.0161 4.69828 
2282 14 3 3.18597 1.34633 4.99707 
2277 14 2 2.5019 0.60531 5.03802 
4870 34 3 4.02073 1.54531 5.59462 
4892 34 2 5.90323 0.814147 4.60148 
4893 34 2 5.37462 1.46667 4.6619 
4941 34 3 6.11718 0.600441 6.04664 
5046 35 1 5.55565 1.42423 4.95584 
5045 35 2 6.21276 1.18788 5.80809 
4891 34 2 5.30706 1.39184 5.1879 
4108 29 2 4.56925 1.54212 5.41882 
5047 35 1 7.52072 1.58517 5.17311 
5043 35 7 8.32268 0.17652 5.82605 
4942 34 3 6.62424 0.528891 5.79279 
3524 25 2 9.01566 2.04638 4.29786 
5584 40 1 9.36603 0.176283 5.33316 
4918 34 4 10.1607 0.271295 5.91013 
4903 34 3 11.7794 0.316894 4.59145 
3525 25 5 10.6394 0.53408 4.60642 
5626 40 3 12.8729 0.938493 6.24539 
5624 40 1 13.7067 1.06973 6.28262 
4899 34 3 13.7736 1.69919 4.4309 
2441 16 1 12.8811 1.86037 4.59437 
4898 34 3 13.2155 1.5001 5.31364 
2476 16 1 13.7359 0.466648 5.69937 
4900 34 3 14.8251 1.71831 5.15647 
2134 13 2 0.432091 3.09004 6.30168 
2136 13 2 1.47969 2.13856 5.87721 
5917 45 4 1.71153 2.31471 4.42286 
5053 35 3 2.75485 2.62099 5.38364 
4890 34 2 3.69108 3.66448 5.81124 
5052 35 2 2.89334 3.19623 5.99522 
4889 34 2 4.76519 3.16537 5.44167 
4861 34 2 4.76411 3.77239 5.39839 
4863 34 1 5.07716 2.58499 5.89121 
3521 25 2 7.4187 4.08824 4.74607 
4862 34 1 6.41627 3.79232 6.22509 
4864 34 1 6.32552 2.49393 6.25711 
4865 34 3 7.56892 2.9164 5.84791 
5125 35 4 6.41357 3.58152 5.8671 
4896 34 3 9.59065 2.90853 4.85249 
1612 9 2 11.0218 3.57081 5.37531 
4897 34 3 10.9284 2.65522 5.77663 
1611 9 2 11.7558 4.12808 4.27719 
5618 40 1 11.6471 4.11643 6.05442 
5617 40 2 13.3219 3.59319 5.98473 
1680 9 2 2.37417 6.0396 5.96227 
1679 9 1 2.84819 5.04952 5.94742 
675 3 2 2.77804 4.65786 4.58144 
673 3 2 2.8762 5.09744 5.30635 
672 3 2 3.65532 4.78748 5.0801 
674 3 3 3.20729 4.94197 4.70417 
5889 45 3 5.18406 4.57268 4.35815 
5888 45 3 5.15172 5.0947 4.92652 
5887 45 3 5.0544 5.97105 4.98454 
1658 9 2 5.61702 4.36654 6.21239 
3520 25 3 7.49403 4.72155 4.39065 
3519 25 3 6.59416 4.24759 4.31906 
3037 23 2 6.39629 5.24624 4.69396 
1659 9 2 6.61065 6.19577 4.60851 
3517 25 3 8.53087 5.26656 4.83411 
1623 9 3 9.79325 5.98609 5.44072 
3516 25 2 10.034 5.97629 4.68247 
1626 9 3 8.90888 6.10118 6.05079 
1610 9 2 12.0352 5.27 4.60604 
2256 14 3 1.16146 8.28819 5.86552 
2895 23 3 1.83387 6.85251 4.60808 
3667 26 2 0.575451 6.78579 4.49634 
2894 23 2 2.34895 7.6433 5.04337 
2893 23 3 2.45288 8.38578 4.23299 
1639 9 3 3.01087 6.62531 4.42793 
670 3 3 4.87758 6.46816 4.89587 
5886 45 3 4.38026 7.2642 5.90257 
5090 35 2 6.25141 6.73397 5.48292 
1673 9 2 4.8884 6.55525 5.61568 
1672 9 2 4.40985 8.37477 6.26665 
1628 9 2 7.85153 7.59133 4.28119 
5089 35 2 8.23463 6.3339 5.64517 
3040 23 5 8.33356 7.2634 4.32859 
1627 9 3 8.5494 6.57165 5.81964 
1624 9 3 9.27178 6.51611 6.30731 
1625 9 3 8.99742 6.67997 6.21774 
1620 9 3 11.7517 7.71044 5.26617 
1621 9 2 11.6424 7.04676 5.47256 
1622 9 2 11.0802 7.41245 4.36776 
2690 19 3 1.06283 9.90353 5.10243 
2255 14 2 0.617116 8.49098 4.7425 
5884 45 3 3.31626 8.56482 6.17667 
5881 45 3 2.16208 9.41968 5.6831 
1636 9 2 3.09781 9.54556 5.68878 
1635 9 3 4.20054 8.92099 6.13607 
1630 9 2 5.27774 9.38873 5.19806 
1634 9 3 4.32424 8.90115 5.84192 
2923 23 3 4.59481 10.313 6.08684 
883 5 2 10.0767 9.14579 4.94861 
6079 46 3 0.368044 12.1906 6.2936 
1022 5 2 4.16477 10.5851 4.54609 
5880 45 3 2.1722 10.7954 6.14898 
5879 45 3 2.50766 11.1617 5.62777 
2924 23 2 4.0326 11.3503 5.26218 
2926 23 2 5.0078 10.8026 6.29445 
2931 23 2 4.77825 11.6664 4.88709 
2925 23 3 4.35275 11.0454 5.90136 
1632 9 2 7.08818 11.3726 6.03529 
2967 23 2 2.04608 13.6065 4.60811 
2968 23 3 1.21072 12.8511 4.62411 
2932 23 3 4.01025 13.0211 4.46915 
2966 23 3 2.22733 14.5915 4.3879 
2930 23 3 4.50297 13.0644 5.52218 
2276 14 2 0.837492 0.761384 6.76068 
4753 33 2 1.60411 0.166284 6.69881 
2135 13 2 1.30298 1.44789 7.51854 
4754 33 2 0.513391 0.686035 6.80828 
2275 14 2 0.319401 1.94032 6.63325 
5055 35 3 1.06163 0.856576 7.81795 
4887 34 3 3.98646 1.62779 7.76656 
4886 34 3 3.79816 0.498431 7.16591 
4885 34 2 3.4071 0.13596 7.82852 
4868 34 2 4.79827 1.76065 7.87298 
4873 34 3 6.06638 0.765967 8.06846 
4872 34 2 4.36166 1.02021 7.82968 
5044 35 2 5.71017 0.785565 6.86644 
5588 40 2 5.62471 0.182587 6.98968 
